epoch,accuracy,loss,val_accuracy,val_loss
0,0.878888,0.42479517686105345,0.98648936,0.057661370182806364
1,0.9798122,0.07946296144115973,0.9901934,0.04587297809998662
2,0.98606294,0.05219796252203966,0.9938367,0.030965653204844443
3,0.98992103,0.03911107803439428,0.9952637,0.020492519523620318
4,0.992224,0.03145510690735315,0.9961745,0.016953987554260298
5,0.9933156,0.028018509343489095,0.9960531,0.01637325631705677
6,0.9942427,0.023315131719761066,0.99669063,0.015630934005835977
7,0.994811,0.02238488036918909,0.99748003,0.012114899407060495
8,0.9945568,0.02149799593364104,0.9979051,0.010481024449706163
9,0.99582785,0.018171998554142553,0.99778366,0.01139430330524796
10,0.99599236,0.017387176545590646,0.99817836,0.011207585261211439
11,0.99621665,0.016402066039508747,0.9976015,0.011594124695140859
12,0.9967999,0.014496174407137566,0.99814796,0.009354186595576639
13,0.99715877,0.01301255640543021,0.99638706,0.012199522465605354
14,0.99685967,0.012694939606857176,0.9984819,0.007403447129928193
15,0.99735314,0.011084143003066243,0.99839085,0.0080390073896841
16,0.99696434,0.012932832356159525,0.9984516,0.008888358297557944
17,0.99735314,0.011303782841204178,0.9983605,0.007964642519942977
18,0.99781674,0.009431676522073575,0.9984819,0.008651483121945063
19,0.9977569,0.009370048415349318,0.99863374,0.007566119575113584
20,0.9969494,0.012673712507496843,0.9986034,0.008406950563173733
21,0.99786156,0.008779812411433056,0.99878556,0.00728723130490593
22,0.99799615,0.007912426914561888,0.99866414,0.008778466865475024
23,0.99813074,0.007670947999464926,0.9988159,0.00678615333976376
24,0.99760735,0.00980512340647836,0.9984516,0.009334724748406452
25,0.9981457,0.008421459194187356,0.99826944,0.010064824531954753
26,0.9985046,0.007348470235567269,0.9987552,0.00918583678458429
27,0.99825037,0.007893321059384568,0.9987552,0.00824619631386892
28,0.9987439,0.005612339146049707,0.998573,0.009141120733971053
29,0.99838495,0.006308423572196567,0.9987552,0.00919132793949711
30,0.9981906,0.007768643332332442,0.9986945,0.008739594938500137
31,0.9986093,0.005741376308536062,0.9988463,0.007418407926249096
32,0.9986541,0.005825760898434807,0.998573,0.007932072956854814
33,0.9984149,0.006687743616635424,0.9988159,0.007837889243880333
34,0.99854946,0.005517073561214328,0.99887663,0.008498847010064616
35,0.99842983,0.006546503241861469,0.9988159,0.007575657229432452
36,0.9984149,0.006920726315339685,0.9986034,0.008612447288109795
37,0.99872893,0.005465518226321729,0.9986945,0.00888225467225382
38,0.9983999,0.006030411782025719,0.9961138,0.02529216026884629
39,0.99829525,0.007613698218277359,0.99893737,0.006972901873956803
40,0.9988037,0.004972281657849798,0.9988159,0.009922932136623855
41,0.99884856,0.004753283432305072,0.99887663,0.008633707838056308
42,0.99829525,0.00749208558515028,0.99887663,0.007227418679072414
43,0.99907285,0.004192835268189167,0.9987552,0.007766947128383758
44,0.9987887,0.005451686667707819,0.9989677,0.00663366491510882
45,0.99832517,0.006356521796775269,0.99866414,0.009669715664116361
46,0.99837,0.006113558681907369,0.9987552,0.009630412600800569
47,0.9988785,0.004610211025680646,0.99866414,0.012182055208820432
48,0.9988934,0.004810097291899776,0.9983301,0.01057702779561621
49,0.9986541,0.006378663803665879,0.9980569,0.00964163337881158
50,0.9988635,0.004802148403875897,0.9987552,0.008525782356342274
51,0.99898314,0.00403148497935699,0.9988463,0.007645573901120303
52,0.9988037,0.004766216203849244,0.99839085,0.009189534511737258
53,0.99881864,0.004826085210868149,0.99854267,0.00843096251967927
54,0.9988785,0.004527970864899599,0.9986945,0.009774863668128174
55,0.9989532,0.003927126507938614,0.9988159,0.008880113851581928
