epoch,accuracy,loss,val_accuracy,val_loss
0,0.67255354,1.0086244495095555,0.8839299,0.3442905070733788
1,0.92134225,0.2544867116478816,0.93985486,0.17067242217796091
2,0.95637935,0.1470690277960044,0.9764095,0.08143675345951794
3,0.9748176,0.09119491654551047,0.98390865,0.06321312433452127
4,0.9799617,0.0730215737263913,0.98688406,0.052942330686240734
5,0.9812029,0.06840107206668326,0.98469806,0.05489295595418699
6,0.9851956,0.055106734124963,0.9898898,0.035624430540094155
7,0.984089,0.05917478930034641,0.9890093,0.03726713964762255
8,0.9870349,0.04852604676064321,0.9920454,0.03212470833585266
9,0.98791724,0.04508133750274743,0.99149895,0.028846263423894347
10,0.9887995,0.04162741495389503,0.99301696,0.02810394849291614
11,0.9876331,0.04527517714157642,0.9909828,0.033450731844555735
12,0.9897715,0.03725998080722726,0.9931991,0.025966341777754958
13,0.9851059,0.05544087726042122,0.99277407,0.02698881349780235
14,0.99108744,0.03273900908813859,0.99341166,0.023005953925411587
15,0.9917454,0.03067655764708015,0.994869,0.020500328529331327
16,0.991237,0.030720889473374955,0.9939885,0.022390957397932763
17,0.992209,0.027748010475810193,0.9911953,0.029084962611601713
18,0.99241835,0.02751925964082688,0.9947475,0.02016201344625255
19,0.9913267,0.03098019363363296,0.9955369,0.018052561729496912
20,0.9929567,0.024819860286985157,0.99480826,0.01813346545513137
21,0.99336046,0.02417475630341267,0.9959013,0.017231805331214545
22,0.9933006,0.02485536962777879,0.99480826,0.021480531315167258
23,0.99342024,0.023617298237556924,0.9962656,0.01731216808061322
24,0.99313617,0.024860663162344934,0.9940189,0.021981648461279105
25,0.99452686,0.02094432161308719,0.99675137,0.014166092634118258
26,0.99436235,0.02066015755514358,0.9936849,0.025541365641691023
27,0.993181,0.024369922757593514,0.9942618,0.01648918818607501
28,0.9945568,0.01960062421648014,0.9951422,0.01708440061195575
29,0.99482596,0.02045796615564497,0.99687284,0.013499425534502441
30,0.994482,0.020612443138504112,0.9969639,0.013701068009675842
31,0.9943773,0.02045378374364323,0.9951422,0.01813617917816303
32,0.9934352,0.027121457988543356,0.99723715,0.01212921315532619
33,0.9953344,0.0179036733392327,0.99544585,0.016359513089957468
34,0.99457175,0.021110519236636666,0.99748003,0.012026983761816844
35,0.9958578,0.015734829413268384,0.99489933,0.020832329464478123
36,0.99457175,0.019936077094514636,0.9949904,0.01638162428487212
37,0.9951998,0.01807603403983386,0.99748003,0.011031250125827598
38,0.99605215,0.015299546535563948,0.99659956,0.013308107251677534
39,0.99500537,0.018692296730808557,0.99763185,0.01177015021998366
40,0.99518484,0.01786259727385187,0.99699426,0.013552048041169381
41,0.99552876,0.017352691730642578,0.9961442,0.013302745413404494
42,0.99560356,0.016199538599614392,0.9971764,0.01205675868099492
