epoch,accuracy,loss,val_accuracy,val_loss
0,0.93460643,0.19713369280145326,0.9936242,0.023018172283542634
1,0.99445206,0.024244032016277797,0.9971764,0.013507536588013649
2,0.99669516,0.014274187431131362,0.997055,0.010011366941971786
3,0.9949456,0.019756974541690352,0.9977229,0.008689067087710464
4,0.9973681,0.00997577011274038,0.99778366,0.00804244668890621
5,0.99760735,0.008235160252507203,0.9979658,0.006881934540790018
6,0.99774194,0.007467952959947351,0.99778366,0.007676669473892
7,0.9961568,0.013309743282652735,0.99787474,0.007747674772748349
8,0.9978018,0.007263491547776012,0.9980569,0.006985311098880565
9,0.9980261,0.00643561035080616,0.9980873,0.00896042970185631
10,0.9982205,0.005850172699236764,0.9982087,0.007217432402061121
11,0.99790645,0.005987559297265133,0.99814796,0.006580900114560324
12,0.9977121,0.006275062974201232,0.99817836,0.007450890584846562
13,0.9982205,0.005200937031351016,0.9982998,0.006213757631075017
14,0.99410814,0.025625438403961125,0.9979051,0.008203786467364877
15,0.9976373,0.007468847307565524,0.99823904,0.006916621793996896
16,0.9983551,0.005049835249551793,0.9982087,0.006306869845104092
17,0.99837,0.004512109451078905,0.9982998,0.006442691039776156
18,0.99823546,0.0048748278490260925,0.9978444,0.006782528954657196
19,0.9984149,0.0044767890067046465,0.997814,0.006869624781822513
20,0.9984448,0.004284356186418351,0.9983301,0.006916701681735989
21,0.9983102,0.004583842817325998,0.99826944,0.006304795512432331
22,0.9982653,0.004118709690786022,0.99823904,0.006705207560500297
23,0.99838495,0.004452544319294849,0.9982087,0.007800478720070093
24,0.9956334,0.016727298795155335,0.9978444,0.006311537608377022
25,0.99816066,0.004900931407209526,0.9982998,0.006154298078592128
26,0.9985046,0.003944342710136367,0.9983605,0.006649075549332903
27,0.9984897,0.003358374213865545,0.99842125,0.006272401615042566
28,0.9985046,0.003552844587452671,0.99814796,0.007573364995248827
29,0.9985345,0.004059638394075171,0.99839085,0.006796166748333831
30,0.9985345,0.0035454876198910035,0.99823904,0.006730102321703352
31,0.9986691,0.0033491669827536447,0.99826944,0.007744268246618606
32,0.99845976,0.0035924590551118163,0.99826944,0.007868440253453488
33,0.9982205,0.004684280138529262,0.9981176,0.008787359077068084
34,0.9984448,0.004236242572390943,0.9969639,0.013065088592886227
35,0.9982205,0.004819456565236225,0.9983605,0.006505445059090473
36,0.9985345,0.0034348409586175705,0.9982998,0.006735480249022519
37,0.998699,0.0030694489466326176,0.9981176,0.007467996615838836
38,0.9986093,0.003359409056252584,0.9976015,0.009543021087283802
39,0.99825037,0.004897940897475123,0.9983605,0.007811522062198798
40,0.9985046,0.0033288340563651605,0.9982998,0.009379469138076415
41,0.99466145,0.02691731470276191,0.9980569,0.008058997569930218
42,0.99816066,0.00454129192150347,0.99839085,0.006577769037046275
43,0.99862427,0.0032253552775483247,0.99839085,0.006743841113930194
44,0.99868405,0.003002945262457531,0.9982998,0.007845757022744726
45,0.99875885,0.0034497018428939043,0.9984516,0.006565454818022424
46,0.9986541,0.0029837605515142794,0.99839085,0.007525705160599447
47,0.9988336,0.0030233278325963696,0.99839085,0.007613783102048883
48,0.9986691,0.0029981707751897367,0.9984516,0.008688418735384416
49,0.9985794,0.0031969867672450364,0.9985123,0.007255042984819401
50,0.99862427,0.003370036505142361,0.9983301,0.007898000981245388
51,0.9988934,0.002686949416620047,0.9983605,0.006750651943313645
52,0.9984897,0.003780540829584693,0.9982998,0.008782613094547743
53,0.9987439,0.0034341531689738043,0.9985123,0.006650623913751215
54,0.99859434,0.004181983156921269,0.99854267,0.007262257871896047
55,0.99881864,0.0026498597317984487,0.9984819,0.00794935243389319
56,0.9988635,0.00246251794756555,0.99842125,0.006901860268017148
57,0.9987887,0.0025791173647819713,0.99814796,0.014052548220331954
58,0.99871397,0.003306445304500773,0.9983605,0.009899275201985958
59,0.99872893,0.0028356682122763722,0.99823904,0.008619438601364889
60,0.9986093,0.0034955569165734343,0.99842125,0.009338491138782936
61,0.99816066,0.0052409150317496885,0.99839085,0.00891138359667915
62,0.9988037,0.002486477842667858,0.9982087,0.009008388646835216
63,0.99901307,0.002367023179553796,0.9982087,0.01038779847446389
64,0.9988785,0.002411649218890342,0.9983605,0.011304987669266738
65,0.9989981,0.0020696712774122897,0.99839085,0.009543889938069343
66,0.99881864,0.0026760186773042193,0.9981176,0.0117027050702904
67,0.99872893,0.0030896828879647532,0.9980569,0.011381427134569716
68,0.99845976,0.005884298731839521,0.99839085,0.008822438293807315
69,0.99854946,0.004455392121172191,0.9982087,0.010071419691391494
70,0.99907285,0.0020797385228966156,0.9984819,0.0112162524562913
